true_label,before_pred,before_confidence,after_pred,after_confidence,before_proba_class_0,before_proba_class_1,before_proba_class_2,before_proba_class_3,before_proba_class_4,before_proba_class_5,after_proba_class_0,after_proba_class_1,after_proba_class_2,after_proba_class_3,after_proba_class_4,after_proba_class_5
0,3,0.2974807322025299,3,0.3282639682292938,0.1519322246313095,0.17391608655452728,0.09158714860677719,0.2974807322025299,0.026935135945677757,0.2581486403942108,0.14055682718753815,0.16670182347297668,0.0741930678486824,0.3282639682292938,0.015826812013983727,0.27445748448371887
0,5,0.3056643009185791,5,0.3357393741607666,0.23177190124988556,0.15488237142562866,0.07871372252702713,0.21865776181221008,0.01030988059937954,0.3056643009185791,0.23674757778644562,0.14232994616031647,0.0605647899210453,0.21996454894542694,0.004653748590499163,0.3357393741607666
0,3,0.2257973998785019,3,0.2411831021308899,0.16541621088981628,0.16297967731952667,0.18570660054683685,0.2257973998785019,0.07476651668548584,0.18533363938331604,0.16283544898033142,0.15981347858905792,0.18844392895698547,0.2411831021308899,0.05975767970085144,0.18796630203723907
0,5,0.3142397701740265,5,0.34282392263412476,0.12008724361658096,0.00388176622800529,0.152012899518013,0.3083532750606537,0.10142507404088974,0.3142397701740265,0.1017882227897644,0.0013371313689276576,0.13707035779953003,0.33473703265190125,0.08224331587553024,0.34282392263412476
0,5,0.30613282322883606,5,0.3471958339214325,0.21771039068698883,0.0869789570569992,0.16898402571678162,0.13116592168807983,0.08902789652347565,0.30613282322883606,0.22579002380371094,0.07090778648853302,0.1639840453863144,0.11909942328929901,0.07302288711071014,0.3471958339214325
0,5,0.3968445062637329,5,0.4503009021282196,0.19867853820323944,0.02906903252005577,0.08429958671331406,0.2585626542568207,0.032545704394578934,0.3968445062637329,0.18801775574684143,0.016613906249403954,0.06370679289102554,0.26220008730888367,0.01916053146123886,0.4503009021282196
0,5,0.366908997297287,5,0.4246002435684204,0.1862044781446457,0.02242453023791313,0.13780836760997772,0.14615017175674438,0.1405034214258194,0.366908997297287,0.18035396933555603,0.012464351020753384,0.12334325164556503,0.13284213840961456,0.1263960897922516,0.4246002435684204
0,5,0.28490516543388367,5,0.31986644864082336,0.20190902054309845,0.12700796127319336,0.13797321915626526,0.1716449111700058,0.07655974477529526,0.28490516543388367,0.2071036994457245,0.11535628139972687,0.12806811928749084,0.16871720552444458,0.06088825315237045,0.31986644864082336
0,3,0.297931969165802,3,0.32467639446258545,0.175887793302536,0.05794136971235275,0.15467418730258942,0.297931969165802,0.026056714355945587,0.28750792145729065,0.1669234335422516,0.04109061509370804,0.14192356169223785,0.32467639446258545,0.014983476139605045,0.310402512550354
0,5,0.3955427408218384,5,0.4577764570713043,0.20149187743663788,0.011200284585356712,0.12641973793506622,0.1680019050836563,0.09734341502189636,0.3955427408218384,0.19537077844142914,0.0050880033522844315,0.10846801847219467,0.15531155467033386,0.07798518240451813,0.4577764570713043
