true_label,before_pred,before_confidence,after_pred,after_confidence,before_proba_class_0,before_proba_class_1,before_proba_class_2,before_proba_class_3,before_proba_class_4,before_proba_class_5,after_proba_class_0,after_proba_class_1,after_proba_class_2,after_proba_class_3,after_proba_class_4,after_proba_class_5
0,5,0.7884433269500732,5,0.6481913924217224,0.09049410372972488,0.027394434437155724,0.017725151032209396,0.07270711660385132,0.003235857468098402,0.7884433269500732,0.13240918517112732,0.055101096630096436,0.040034886449575424,0.11276780813932419,0.011495549231767654,0.6481913924217224
0,0,0.9108169674873352,0,0.8113381266593933,0.9108169674873352,0.01077751349657774,0.0007353390101343393,0.007023663725703955,0.0016808296786621213,0.06896571069955826,0.8113381266593933,0.03129193186759949,0.004364348482340574,0.022855889052152634,0.008004660718142986,0.12214512377977371
0,2,0.7468940019607544,2,0.6388357877731323,0.03021380864083767,0.00024477075203321874,0.7468940019607544,0.00842356588691473,0.01111858244985342,0.20310530066490173,0.06071702390909195,0.0017734677530825138,0.6388357877731323,0.023786025121808052,0.029158931225538254,0.2457287758588791
0,5,0.9287148714065552,5,0.8310577273368835,0.024827655404806137,0.000107399100670591,0.038818612694740295,0.005367110949009657,0.0021642816718667746,0.9287148714065552,0.0582861453294754,0.0010743701132014394,0.08090567588806152,0.018945841118693352,0.009730254299938679,0.8310577273368835
0,5,0.7360937595367432,5,0.5964200496673584,0.1294809877872467,0.02643010765314102,0.03679980710148811,0.006553961895406246,0.06464133411645889,0.7360937595367432,0.16665233671665192,0.05193762481212616,0.06621380895376205,0.01867063343524933,0.10010556131601334,0.5964200496673584
0,5,0.79346764087677,5,0.7157409191131592,0.20156829059123993,0.0036048535257577896,0.000608760688919574,0.0006101696053519845,0.00014032734907232225,0.79346764087677,0.2618953585624695,0.013676258735358715,0.0037087698001414537,0.0037150653079152107,0.001263693906366825,0.7157409191131592
0,5,0.8858851790428162,5,0.7984153628349304,0.10626126080751419,0.00030822138069197536,0.004236347042024136,0.002836748259142041,0.00047221954446285963,0.8858851790428162,0.16845829784870148,0.0023159440606832504,0.015840519219636917,0.011802689172327518,0.0031671461183577776,0.7984153628349304
0,5,0.7890028357505798,5,0.6787652969360352,0.17296606302261353,0.023112192749977112,0.006293983198702335,0.0075137256644666195,0.0011111701605841517,0.7890028357505798,0.22290877997875214,0.05090826749801636,0.01960250362753868,0.022323112934827805,0.00549201387912035,0.6787652969360352
0,5,0.6659778952598572,5,0.5652300119400024,0.24516479671001434,0.05568254366517067,0.0008596385596320033,0.029671834781765938,0.0026433079037815332,0.6659778952598572,0.27151861786842346,0.09151458740234375,0.004290124401450157,0.05766552686691284,0.009781161323189735,0.5652300119400024
0,5,0.9364158511161804,5,0.8416844010353088,0.035305485129356384,0.00029135303338989615,0.010402938351035118,0.016628367826342583,0.0009559969184920192,0.9364158511161804,0.07596947997808456,0.0022492536809295416,0.030993912369012833,0.043724577873945236,0.005378402303904295,0.8416844010353088
0,0,0.6381033658981323,0,0.5842803120613098,0.6381033658981323,0.006516419816762209,0.0005463673733174801,0.0030357190407812595,0.0006419128621928394,0.351156085729599,0.5842803120613098,0.020226357504725456,0.003281521610915661,0.011548235081136227,0.0036934111267328262,0.37697020173072815
0,5,0.6079514026641846,5,0.5291658639907837,0.3122697174549103,0.0026337590534240007,0.06149668246507645,0.00044033589074388146,0.015208122320473194,0.6079514026641846,0.3245672881603241,0.009764538146555424,0.0985260084271431,0.0026285836938768625,0.03534771129488945,0.5291658639907837
0,5,0.7767812013626099,5,0.7013883590698242,0.21884140372276306,0.002258774358779192,0.00034534488804638386,0.0011684616329148412,0.0006047547212801874,0.7767812013626099,0.2768861651420593,0.009660313837230206,0.0024354178458452225,0.005956131499260664,0.003673678496852517,0.7013883590698242
0,5,0.9652688503265381,5,0.8979400396347046,0.02566414140164852,0.0012134433491155505,0.005708650685846806,0.0016544454265385866,0.0004904494271613657,0.9652688503265381,0.062724769115448,0.006684445310384035,0.020820287987589836,0.008391608484089375,0.0034388285130262375,0.8979400396347046
0,5,0.7554439902305603,5,0.6340450644493103,0.07115141302347183,0.004330242518335581,0.154143288731575,0.00420040637254715,0.010730640962719917,0.7554439902305603,0.1120297834277153,0.014368102885782719,0.19754479825496674,0.01405074167996645,0.02796141617000103,0.6340450644493103
0,5,0.6731897592544556,5,0.5996747612953186,0.29785671830177307,0.001452439813874662,0.0018711586017161608,0.02536073699593544,0.0002691698318812996,0.6731897592544556,0.32967931032180786,0.006635161582380533,0.007990372367203236,0.05409405007958412,0.0019263392314314842,0.5996747612953186
0,5,0.7748422622680664,5,0.6565112471580505,0.1627286672592163,0.003382327500730753,0.011045597493648529,0.04436519742012024,0.003635925007984042,0.7748422622680664,0.20891986787319183,0.012182028964161873,0.02902820333838463,0.08051290363073349,0.012845679186284542,0.6565112471580505
