true_label,before_pred,before_confidence,after_pred,after_confidence,before_proba_class_0,before_proba_class_1,before_proba_class_2,before_proba_class_3,before_proba_class_4,before_proba_class_5,after_proba_class_0,after_proba_class_1,after_proba_class_2,after_proba_class_3,after_proba_class_4,after_proba_class_5
0,1,0.435932457447052,1,0.3511228859424591,0.19238696992397308,0.435932457447052,0.17304469645023346,0.14676392078399658,0.003654078347608447,0.04821791499853134,0.20145103335380554,0.3511228859424591,0.18746209144592285,0.16761870682239532,0.01364445872604847,0.0787007063627243
0,2,0.28271380066871643,2,0.2533465623855591,0.26502883434295654,0.11079547554254532,0.28271380066871643,0.2543826997280121,0.014479290693998337,0.0725998505949974,0.24247118830680847,0.13408805429935455,0.2533465623855591,0.23581217229366302,0.033659663051366806,0.10062224417924881
0,2,0.366282194852829,2,0.29935309290885925,0.24321667850017548,0.11687978357076645,0.366282194852829,0.16288365423679352,0.035638656467199326,0.07509896904230118,0.22667448222637177,0.13779617846012115,0.29935309290885925,0.17263907194137573,0.0615009143948555,0.10203630477190018
0,3,0.3727228343486786,3,0.3114345073699951,0.15393103659152985,0.005290098488330841,0.2602331340312958,0.3727228343486786,0.14700435101985931,0.060818545520305634,0.17080651223659515,0.0173067357391119,0.24400123953819275,0.3114345073699951,0.16554753482341766,0.09090346843004227
0,2,0.31951704621315,2,0.27119460701942444,0.2969522476196289,0.0615682527422905,0.31951704621315,0.1647949069738388,0.08075442910194397,0.07641322910785675,0.2580338716506958,0.08862236142158508,0.27119460701942444,0.17296980321407318,0.10655216127634048,0.10262718796730042
0,3,0.49265649914741516,3,0.38906392455101013,0.20039841532707214,0.05267539992928505,0.1866513341665268,0.49265649914741516,0.005174236372113228,0.062444206327199936,0.2111944556236267,0.08521941304206848,0.20124241709709167,0.38906392455101013,0.01762152649462223,0.09565824270248413
0,2,0.3409517705440521,2,0.2868989109992981,0.2747364938259125,0.04337970167398453,0.3409517705440521,0.20606549084186554,0.06476260721683502,0.07010398805141449,0.24776141345500946,0.07072096318006516,0.2868989109992981,0.20379389822483063,0.09284503757953644,0.09797977656126022
0,2,0.29695576429367065,2,0.25501999258995056,0.2676558494567871,0.14265593886375427,0.29695576429367065,0.15741707384586334,0.06221947446465492,0.07309590280056,0.23764629662036896,0.15499164164066315,0.25501999258995056,0.16571171581745148,0.08821472525596619,0.09841562062501907
0,2,0.3316069543361664,2,0.28151237964630127,0.24376514554023743,0.07462701201438904,0.3316069543361664,0.24663065373897552,0.035806890577077866,0.06756333261728287,0.2284115105867386,0.10222237557172775,0.28151237964630127,0.23023179173469543,0.06207571178674698,0.09554625302553177
0,2,0.2806987762451172,2,0.25208547711372375,0.26740631461143494,0.014041431248188019,0.2806987762451172,0.25562727451324463,0.10110702365636826,0.08111914247274399,0.2439143806695938,0.03296055272221565,0.25208547711372375,0.2365640550851822,0.12599116563796997,0.10848432779312134
